"code","iso","country","BLC.raw.2000","BLC.raw.2001","BLC.raw.2002","BLC.raw.2003","BLC.raw.2004","BLC.raw.2005","BLC.raw.2006","BLC.raw.2007","BLC.raw.2008","BLC.raw.2009","BLC.raw.2010","BLC.raw.2011","BLC.raw.2012","BLC.raw.2013","BLC.raw.2014","BLC.raw.2015","BLC.raw.2016","BLC.raw.2017","BLC.raw.2018","BLC.raw.2019","BLC.raw.2020","BLC.raw.2021","BLC.raw.2022"
498,"MDA","Moldova",1.08333128511901e-10,1.06104493730797e-10,1.05014582568646e-10,1.0319500369233e-10,9.91846560789823e-11,9.2567941767677e-11,8.87858645708145e-11,8.75292123899878e-11,8.51485238741423e-11,8.68851871475553e-11,8.72644073054115e-11,8.58163547822287e-11,8.20796407102723e-11,7.83753171228954e-11,7.70288070726305e-11,7.98729434246048e-11,7.8384809081888e-11,7.70359375203459e-11,7.13498628058993e-11,6.29659355547812e-11,6.20755037666143e-11,5.85384957790746e-11,6.66461969260509e-11
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",2.45730757843597e-10,2.41042737903917e-10,2.31755115475564e-10,2.19609981532631e-10,2.02646347556918e-10,2.2286095892221e-10,2.08133689119607e-10,2.10711019621778e-10,1.93106885304721e-10,2.16077767904408e-10,2.03654232627232e-10,1.89656458584719e-10,1.65649305157784e-10,1.52827021976474e-10,1.25482295763261e-10,1.12354527081076e-10,1.1683630353557e-10,1.1590189682552e-10,1.15728059650128e-10,1.19822789080632e-10,1.14679751965986e-10,1.12707343803131e-10,1.06109662119389e-10
499,"MNE","Montenegro",6.95951216542121e-11,6.72149439665855e-11,6.42035438025639e-11,6.12663756787723e-11,5.83209694918136e-11,7.60469628332043e-11,7.35791830034194e-11,7.62043378025203e-11,7.64779824976046e-11,8.0668883486576e-11,7.92198733259682e-11,7.56713110217038e-11,7.70010044105907e-11,7.16916073459484e-11,6.77459790864987e-11,6.60626843943568e-11,6.38347245257028e-11,6.12998521777845e-11,5.37907429450864e-11,4.97333430733779e-11,5.52779080338493e-11,5.17829004519947e-11,4.71922222955483e-11
504,"MAR","Morocco",1.73032973707334e-10,1.6489250191845e-10,1.61903826535651e-10,1.55968892511037e-10,1.63364545942972e-10,1.60739806341078e-10,1.49821986245207e-10,1.47210475172212e-10,1.43782705422918e-10,1.41671248747738e-10,1.39497699120453e-10,1.36526621050789e-10,1.33370773160421e-10,1.30423374905768e-10,1.27724759874329e-10,1.26134366404874e-10,1.27924288356126e-10,1.24559178288152e-10,1.22507128469747e-10,1.21957129269184e-10,1.20970560999102e-10,1.19404241838746e-10,1.17894759956566e-10
508,"MOZ","Mozambique",2.07293467335865e-09,1.5800400670188e-09,1.58716307330357e-09,1.65880818300991e-09,1.58254818553336e-09,1.5093659963054e-09,1.34320956275575e-09,7.49959287759902e-10,7.34161639543989e-10,6.59788157634026e-10,5.83739102444909e-10,6.27529354333031e-10,6.05182046612855e-10,5.81876355378124e-10,5.61992099331982e-10,5.40077994748101e-10,5.33317753768601e-10,5.23617023582451e-10,5.12404643690624e-10,5.14805784424789e-10,5.17605996293503e-10,5.35255244418938e-10,5.14504149632965e-10
104,"MMR","Myanmar",8.35907741425379e-10,7.49061152110049e-10,6.86632876771172e-10,6.34340331921863e-10,5.76093558623372e-10,5.20233554948998e-10,4.54238471832144e-10,4.08292775615527e-10,3.50594844627333e-10,3.19074090143564e-10,2.855668918433e-10,2.6708602151038e-10,2.62911053525451e-10,2.50343011849721e-10,2.37667564515129e-10,2.34054971644227e-10,2.12146587671784e-10,2.21359079785672e-10,2.09078050859008e-10,1.97093486516802e-10,1.88494106868386e-10,2.23871974288789e-10,2.17372026824908e-10
516,"NAM","Namibia",1.29153041997486e-10,1.57684996402366e-10,1.35772796595253e-10,1.36983437084533e-10,1.2642918176908e-10,1.15246854493514e-10,1.10178963007894e-10,1.06862098721602e-10,1.2178201402948e-10,1.2923160306407e-10,1.24578224851626e-10,1.18881276036348e-10,1.17535088982985e-10,1.18893721685527e-10,1.16836014335349e-10,1.16189318039836e-10,1.15608543436745e-10,1.15437753477733e-10,1.15142712275678e-10,1.15604572100947e-10,1.17861357058561e-10,1.1600124103637e-10,1.11740190899297e-10
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",5.55668619833743e-10,5.42509792885209e-10,5.57353265509754e-10,5.47820626010735e-10,5.34628243290336e-10,5.28999956830474e-10,5.18809415368541e-10,5.12313611872038e-10,4.97570984899689e-10,4.85508088141007e-10,4.70167593024318e-10,4.65168768394988e-10,3.9721063614874e-10,4.26618605830385e-10,4.11521508186669e-10,3.98136159268938e-10,4.13397499921778e-10,3.91560120254582e-10,3.71862225619154e-10,3.41273377133473e-10,3.71032605753369e-10,3.60002048379495e-10,3.41038517110453e-10
528,"NLD","Netherlands",1.14653288033897e-11,1.08496699398671e-11,1.02453080188027e-11,9.87072446358367e-12,9.56924717182452e-12,9.22939057946846e-12,8.63303611365357e-12,8.03649396160414e-12,7.57351526974187e-12,7.42881843133098e-12,7.10426218748439e-12,6.72022539155982e-12,6.18153912490467e-12,5.84345319689968e-12,5.41359138030299e-12,5.07513265934415e-12,4.69615319897114e-12,4.278613905087e-12,4.01495367009497e-12,3.70800769739919e-12,3.70664785451839e-12,3.52495326924535e-12,3.21595127742101e-12
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",3.05107808351721e-11,2.93489055813795e-11,2.93587374094904e-11,2.89399889579091e-11,2.86087302762469e-11,2.87016527082649e-11,2.78969396664287e-11,2.75592671908473e-11,2.7591398960855e-11,2.58076906609139e-11,2.56641668125962e-11,2.50858066776281e-11,2.47283846531084e-11,2.4020388955445e-11,2.30768140562828e-11,2.14218045694625e-11,2.04823505150536e-11,1.9975838279918e-11,1.89471465253136e-11,1.80841432750612e-11,1.81578929873544e-11,1.75024311079339e-11,1.67418711883994e-11
558,"NIC","Nicaragua",2.5206139137513e-10,2.37905289800089e-10,2.38256533531751e-10,2.34448105295647e-10,2.27554912294096e-10,2.18009990921844e-10,2.21457556438837e-10,2.15728642116167e-10,2.05814193709504e-10,2.11543344811552e-10,2.07895900945077e-10,1.96424977477297e-10,1.8991263976736e-10,1.82582581057288e-10,1.7864193224419e-10,1.72478764782351e-10,1.66972541079779e-10,1.63879011666271e-10,1.65965496857115e-10,1.72486525669562e-10,1.73914018578134e-10,1.63626776975595e-10,1.59141283781179e-10
562,"NER","Niger",4.90574900928918e-10,4.72345807191799e-10,4.65899759097001e-10,4.7362935289046e-10,4.87778350785118e-10,4.71109264587326e-10,4.577423465185e-10,4.63071465488147e-10,4.45486589338636e-10,4.57756457136833e-10,4.42759911087654e-10,3.6483108980041e-10,3.56766969484093e-10,4.400841312174e-10,4.2725316072018e-10,4.18088367409389e-10,4.05839958635806e-10,3.93054974773863e-10,3.79937105361828e-10,3.76424567029124e-10,3.92061740627462e-10,4.0058068411807e-10,3.5948608636382e-10
566,"NGA","Nigeria",3.71921791217879e-10,3.61415349915138e-10,3.16963115205862e-10,3.0982547684413e-10,2.91995015420037e-10,2.73895662980691e-10,2.59496520130273e-10,2.44404726467032e-10,2.3732724362615e-10,2.2323414770963e-10,2.19000710439886e-10,2.10877926101674e-10,2.1165396190671e-10,2.05444634788386e-10,1.94557694692367e-10,1.91323452275176e-10,1.99988917823102e-10,2.02299244248413e-10,2.0026255634531e-10,1.97506200800755e-10,1.95422955126181e-10,1.89584393556472e-10,1.8347913356006e-10
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",3.17555660349589e-11,3.26834920437438e-11,3.39960178477981e-11,3.96229634510878e-11,3.71796157722888e-11,3.73575675237359e-11,3.52930463481118e-11,3.33211548956127e-11,2.95690703474692e-11,3.11434390130666e-11,2.8949111611072e-11,2.8864503966321e-11,2.9800657064756e-11,2.87997986325134e-11,2.65962004179376e-11,2.55667137743491e-11,2.36658369831141e-11,2.38435442284456e-11,2.05773847641603e-11,2.00857107621609e-11,1.91371155023285e-11,1.82919425298828e-11,1.70268560588672e-11
578,"NOR","Norway",1.67115144403824e-11,1.65631505599208e-11,1.67572859300249e-11,1.74628440545233e-11,1.61157587184494e-11,1.54553370264329e-11,1.50332739238423e-11,1.4417563833808e-11,1.40345462744913e-11,1.44606784960663e-11,1.39405004956384e-11,1.29245695738156e-11,1.20987708924787e-11,1.13781891099103e-11,1.01346102813507e-11,9.56085674828896e-12,9.05716849469049e-12,8.56896342958317e-12,8.32130371431965e-12,7.5830634179823e-12,7.18758602713818e-12,6.87563723888287e-12,6.31625019573579e-12
512,"OMN","Oman",1.10062098699337e-10,1.06079882123499e-10,1.00748166160416e-10,9.35953432163495e-11,8.87586068572804e-11,8.99117478250835e-11,8.53668719486055e-11,9.64278570051186e-11,1.01071830712443e-10,9.10468167997187e-11,9.44975763548771e-11,1.0158899826652e-10,9.92511272282186e-11,9.90630436802609e-11,1.00941704402031e-10,9.78594310875028e-11,9.54340403300859e-11,9.05436922495747e-11,8.92448266600781e-11,8.8132014442161e-11,7.78999603858427e-11,7.81315123934234e-11,7.71520301245158e-11
586,"PAK","Pakistan",2.19399672759365e-10,2.16647270493711e-10,2.15868191358769e-10,2.10402945663279e-10,2.01333905005785e-10,1.91683453911035e-10,1.857927317297e-10,1.85163238488849e-10,1.81518482099265e-10,1.78947483709333e-10,1.77934478041431e-10,1.75945846176957e-10,1.72663231912441e-10,1.68337404383223e-10,1.65492899974474e-10,1.6289986994006e-10,1.59574384055507e-10,1.58377237399669e-10,1.48899633953355e-10,1.439808559462e-10,1.5257998641722e-10,1.46928029783235e-10,1.3782596857849e-10
585,"PLW","Palau",1.11880904951001e-10,1.52955080142266e-10,1.44033504845233e-10,1.50725370368205e-10,1.43820938791333e-10,1.25982016613552e-10,1.43914740742975e-10,1.35717162596434e-10,1.63107739327929e-10,1.79364302998305e-10,1.95798117671835e-10,1.63102117768906e-10,1.66809839450268e-10,1.55051504985344e-10,1.45410254539833e-10,1.36852385534997e-10,1.36524460745289e-10,1.38093622534422e-10,1.44410570422504e-10,1.49116143084361e-10,1.50514366566855e-10,1.75186580825705e-10,NA
591,"PAN","Panama",4.55873739116921e-11,4.7743366412477e-11,4.7477976792018e-11,4.10924691149241e-11,4.60028066526318e-11,4.40779608014999e-11,4.26357428260291e-11,3.9549783236584e-11,3.71792432237631e-11,4.05795994078268e-11,3.92879227125583e-11,3.81335670667286e-11,3.52852767992592e-11,3.36397367256949e-11,3.34440971973859e-11,3.03629308248654e-11,2.86114684464152e-11,2.79733054043622e-11,2.68667227022328e-11,2.62407467436435e-11,2.57663229486047e-11,2.52283578277827e-11,2.35124475836234e-11
598,"PNG","Papua New Guinea",1.57105078943861e-10,1.63768719063654e-10,1.68050785565861e-10,1.69195133151645e-10,1.71843566484175e-10,1.56893261726279e-10,1.52362795686167e-10,1.5494264995582e-10,1.50421882433074e-10,1.42967642117562e-10,1.30101669016535e-10,1.2954217445613e-10,1.2521093767824e-10,1.2741900666941e-10,1.13859530920994e-10,1.0699352426048e-10,1.01744710211644e-10,9.82032904051423e-11,1.00227861696481e-10,9.72264982996656e-11,9.9029952368934e-11,9.98854678843018e-11,9.56411772253324e-11
600,"PRY","Paraguay",1.61203659114669e-10,1.69933604517472e-10,1.64378537402216e-10,1.61975111434226e-10,1.54448448586651e-10,1.45392729978125e-10,1.31454491463423e-10,1.24249249549145e-10,1.23676745196649e-10,1.26842983312464e-10,1.17923386657061e-10,1.10535005863063e-10,1.06038338275459e-10,9.30838105243596e-11,9.07439306118136e-11,8.9014062193052e-11,1.10585142305063e-10,1.06975916133097e-10,1.00401078928005e-10,9.69599918179017e-11,9.164347459559e-11,8.83818629709976e-11,8.75691035455199e-11
604,"PER","Peru",1.0706091446778e-10,1.03581593477005e-10,9.68575295142996e-11,9.50578219364577e-11,9.46590714594038e-11,8.58143521347628e-11,8.13445191473274e-11,7.54811628094115e-11,7.63810714355836e-11,7.80814616459115e-11,7.31673982306232e-11,6.79945333702434e-11,6.43632077389233e-11,6.06707441315071e-11,5.88660105926084e-11,5.72034557722916e-11,5.47010946619438e-11,4.94015362562248e-11,4.7667087788875e-11,4.58654235841793e-11,4.93290683281564e-11,4.36692438115823e-11,4.28294328993824e-11
608,"PHL","Philippines",1.08844159909401e-10,1.04364807082987e-10,9.9885416772631e-11,9.32110390372955e-11,8.65946221036884e-11,8.22663463160858e-11,7.79244658798202e-11,7.65008960134272e-11,7.37887253938044e-11,7.48730670165754e-11,7.20387028383232e-11,7.04220591533417e-11,6.71960100313288e-11,6.5886684046392e-11,6.40667756876212e-11,6.23478648134328e-11,6.08381216676972e-11,5.84804668624456e-11,5.46437299089358e-11,5.13664765974308e-11,5.15926315794998e-11,5.08648121187956e-11,4.72080349593546e-11
616,"POL","Poland",4.89186338278864e-11,4.84299162846682e-11,4.81899260916267e-11,4.6765117830126e-11,4.52154455178308e-11,4.52240798805689e-11,4.33023733078613e-11,4.00294613772813e-11,3.89816231226881e-11,3.84036694802274e-11,3.92037441573097e-11,3.58336756915911e-11,3.4482792863327e-11,3.21082531445985e-11,2.98935321703819e-11,2.97153364549524e-11,3.06967784468089e-11,3.08870785027214e-11,2.81180992548226e-11,2.51153855443788e-11,2.43386664378955e-11,2.19045398518758e-11,1.98821411535822e-11
620,"PRT","Portugal",2.47659276203551e-11,2.37086892284669e-11,2.31219360138728e-11,2.1354851589599e-11,2.13692027892382e-11,2.11570103971552e-11,1.89645704923683e-11,1.85068190497469e-11,1.71238301627374e-11,1.76774786889729e-11,1.61964508642164e-11,1.49207215217919e-11,1.37050488849108e-11,1.31095156798424e-11,1.26936309182763e-11,1.22478132079806e-11,1.1355953629983e-11,1.05660083698236e-11,9.69517407152758e-12,9.07825330015637e-12,8.77777970047992e-12,8.38926819773945e-12,7.31344961410174e-12
634,"QAT","Qatar",5.06976075527864e-11,5.21359024633174e-11,5.71607705437546e-11,5.68360378188322e-11,5.41715652550952e-11,6.13665391195233e-11,5.81655194918229e-11,6.13523928178244e-11,6.23145965406811e-11,5.16866175363895e-11,4.55290345329607e-11,4.43044675394732e-11,3.56679007425516e-11,3.87822242458196e-11,4.09485316671038e-11,4.39771833509136e-11,3.965664711381e-11,3.99968785052133e-11,3.34931886871636e-11,3.27944593453081e-11,3.13553503463249e-11,3.16175298303108e-11,3.22129870883582e-11
178,"COG","Republic of Congo",2.08518838897294e-10,2.0291953755013e-10,1.88488950795813e-10,1.95886705276367e-10,2.04473016926648e-10,2.01480814585455e-10,2.59728447458231e-10,2.15769963410604e-10,2.26278114093619e-10,2.23157265793615e-10,2.26660163152674e-10,2.9489810439407e-10,2.64750767829975e-10,2.7442551174837e-10,2.64028111390865e-10,2.59899203278384e-10,2.82195136291418e-10,3.05370698360784e-10,3.31560267390289e-10,3.35639019233743e-10,3.50299435117913e-10,3.5311454031522e-10,3.45935908951374e-10
642,"ROU","Romania",3.26934560557788e-11,2.92483485314402e-11,2.86478865601143e-11,2.93448909030331e-11,2.83519708433582e-11,2.73706431058111e-11,2.50849253373367e-11,2.47880411045697e-11,2.4407855478639e-11,2.41685493785106e-11,2.52567382572738e-11,2.38562526588637e-11,2.40960440099709e-11,2.21789710143476e-11,2.09013987510356e-11,1.99502962898747e-11,1.94760684471779e-11,1.83199613860926e-11,1.7080316454228e-11,1.6068518425931e-11,1.6121758134087e-11,1.62756236042668e-11,1.4876583271818e-11
643,"RUS","Russia",7.33455104779243e-11,7.19268422857062e-11,6.83726892964649e-11,6.60378453885147e-11,6.50145210847354e-11,6.11966036767444e-11,5.74843165436445e-11,5.26571562570346e-11,5.1160723624102e-11,5.35955792186722e-11,5.08397447523768e-11,4.94599201121336e-11,4.47803802923379e-11,4.30272019525799e-11,4.37660804631497e-11,4.40742627309722e-11,4.23074390311108e-11,4.22259444193394e-11,4.14190640566409e-11,4.18300517028674e-11,4.00041285033787e-11,3.86466347870514e-11,4.07965624699697e-11
646,"RWA","Rwanda",1.15221087593347e-09,1.06386368027667e-09,9.49042024919969e-10,9.23070309411471e-10,8.59962575877452e-10,6.88771857639187e-10,6.45657682302852e-10,6.10530042120111e-10,5.61226918978828e-10,5.48830460445087e-10,5.22372994650017e-10,4.9675926522955e-10,4.71523073487306e-10,4.61090744320487e-10,4.3729757086122e-10,4.06897661833113e-10,3.81634370261864e-10,3.73284118595758e-10,3.5199994514235e-10,3.29982342622609e-10,3.53170562272367e-10,3.28056006235084e-10,3.03329358646551e-10
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",3.00131488743927e-11,3.33957081846283e-11,3.12677376424092e-11,3.31983088187392e-11,3.21127456159024e-11,2.9893516220739e-11,3.02008708263936e-11,3.10972461077986e-11,2.93702545991328e-11,3.16563879834101e-11,3.27662110326362e-11,2.50527030685031e-11,2.69898998288345e-11,2.59190695519301e-11,2.45087952212916e-11,2.45310013071649e-11,2.36045070632555e-11,2.37901910768415e-11,2.33801362662666e-11,2.26794840675507e-11,2.50998814652782e-11,2.55349228620092e-11,2.37025684479285e-11
662,"LCA","Saint Lucia",3.9515607755973e-11,4.16200905493812e-11,3.93943552409829e-11,3.78834855238587e-11,3.47135385255768e-11,3.45625719290129e-11,3.28461517611294e-11,3.27729391594351e-11,3.19392663158687e-11,3.37107833862141e-11,3.50655160603548e-11,3.00129115423465e-11,3.13813157534722e-11,3.25385764803309e-11,3.26349406540303e-11,3.27722545063218e-11,3.16622759097453e-11,3.08992698010649e-11,3.00906995639569e-11,3.0421702910416e-11,3.89684299891391e-11,3.48542996810451e-11,3.03202281073674e-11
670,"VCT","Saint Vincent and the Grenadines",2.46383092834191e-11,2.5328810152779e-11,2.28630452085399e-11,2.15305870539248e-11,2.09141939270758e-11,2.0212477298866e-11,1.92029876880325e-11,1.8786750397393e-11,1.91423059362498e-11,1.9872203471009e-11,2.14024163245303e-11,1.64698101962874e-11,1.70351977903419e-11,1.63966112401275e-11,1.59399453529616e-11,1.56732284960561e-11,1.50036184122479e-11,1.50611040306472e-11,1.46437335172029e-11,1.46777296650885e-11,1.41686961931815e-11,1.41751557994617e-11,1.36293225757666e-11
882,"WSM","Samoa",1.21315326122016e-10,1.13588521875972e-10,1.06425285963147e-10,1.01069455020795e-10,9.99462301873174e-11,9.05816169039006e-11,9.12078078398858e-11,9.18677217175966e-11,9.10362339591762e-11,9.13060910194264e-11,8.83564198940162e-11,8.39690949378304e-11,8.63042590200303e-11,8.79450921818227e-11,8.69393670673424e-11,8.27701457898612e-11,7.57809410860033e-11,7.3470100509142e-11,7.48674859784468e-11,7.18695484003134e-11,7.1227381587966e-11,7.61481718420647e-11,8.02294865337181e-11
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,4.93636865243561e-10,4.90352458974108e-10,4.6030246456639e-10,4.63974744934142e-10,4.58418684294465e-10,4.35765983489444e-10,4.28638195301235e-10,4.04171329734297e-10,4.04530762354125e-10,3.78310555573822e-10,3.4528685603562e-10,3.35033578155285e-10,3.1184113267466e-10,2.85335682132828e-10,2.7397191215566e-10,2.60768495130307e-10,2.52146668861377e-10,2.44196002087053e-10,2.4341597315292e-10,2.41386100175369e-10,2.38182694265928e-10,2.36918117520758e-10
682,"SAU","Saudi Arabia",5.47287120947443e-11,5.65299551202024e-11,6.10295351112721e-11,5.76347077284538e-11,5.57040950650254e-11,5.51272925834091e-11,5.83918410635709e-11,6.34814301841084e-11,6.43891743129119e-11,6.5930821338082e-11,6.48039349401963e-11,6.49773149114436e-11,6.6513012129473e-11,6.34596862662948e-11,6.49759745555374e-11,6.59506220568712e-11,6.30192591064323e-11,5.77112114933085e-11,5.34365756612263e-11,5.28182427897965e-11,5.32959788511139e-11,5.14849308668882e-11,5.07798929235215e-11
686,"SEN","Senegal",1.65602949711523e-10,1.65643983057104e-10,1.68629828490332e-10,1.58988192058646e-10,1.56311605284701e-10,1.52330186565861e-10,1.55569602160922e-10,1.63793403298584e-10,1.68132334707927e-10,2.01052385906084e-10,1.95382111241772e-10,2.02102286394594e-10,1.96098388555664e-10,1.68331528056631e-10,1.77492638408902e-10,1.67834961844063e-10,1.58348355766521e-10,1.36729090401486e-10,1.31188765563533e-10,1.24451748060504e-10,1.19525637882518e-10,1.17181011443949e-10,1.13151323138538e-10
688,"SRB","Serbia",7.16253599608872e-11,7.72209964170548e-11,7.98133932608854e-11,7.99452641501292e-11,7.28824362930904e-11,6.62682595450064e-11,6.356707373822e-11,6.03958337320178e-11,5.74157769480472e-11,6.23902975587067e-11,6.19549443976393e-11,5.9733740665634e-11,5.65654727274075e-11,5.05552479686695e-11,4.96775421822432e-11,4.74592719577013e-11,4.64528480032127e-11,4.3680584157769e-11,4.04687363439251e-11,3.82695633875225e-11,4.81374877018048e-11,4.45322069801219e-11,4.18716531670347e-11
690,"SYC","Seychelles",2.41815477897853e-10,2.82963571100565e-10,2.47235849796887e-10,2.51815007113215e-10,3.42323245740781e-10,3.22488748484281e-10,3.16047164174759e-10,2.69173641952929e-10,2.8511495854727e-10,3.04336861321209e-10,2.73331136662995e-10,2.01316411461979e-10,2.08828432664232e-10,2.07139318622681e-10,1.96753057823314e-10,2.00032972914043e-10,1.96117772717645e-10,2.02905854292278e-10,2.03938568980728e-10,2.03952025921944e-10,2.33949198138209e-10,2.240090982396e-10,2.07818714623287e-10
