"code","iso","country","GIN.raw.1960","GIN.raw.1961","GIN.raw.1962","GIN.raw.1963","GIN.raw.1964","GIN.raw.1965","GIN.raw.1966","GIN.raw.1967","GIN.raw.1968","GIN.raw.1969","GIN.raw.1970","GIN.raw.1971","GIN.raw.1972","GIN.raw.1973","GIN.raw.1974","GIN.raw.1975","GIN.raw.1976","GIN.raw.1977","GIN.raw.1978","GIN.raw.1979","GIN.raw.1980","GIN.raw.1981","GIN.raw.1982","GIN.raw.1983","GIN.raw.1984","GIN.raw.1985","GIN.raw.1986","GIN.raw.1987","GIN.raw.1988","GIN.raw.1989","GIN.raw.1990","GIN.raw.1991","GIN.raw.1992","GIN.raw.1993","GIN.raw.1994","GIN.raw.1995","GIN.raw.1996","GIN.raw.1997","GIN.raw.1998","GIN.raw.1999","GIN.raw.2000","GIN.raw.2001","GIN.raw.2002","GIN.raw.2003","GIN.raw.2004","GIN.raw.2005","GIN.raw.2006","GIN.raw.2007","GIN.raw.2008","GIN.raw.2009","GIN.raw.2010","GIN.raw.2011","GIN.raw.2012","GIN.raw.2013","GIN.raw.2014","GIN.raw.2015","GIN.raw.2016","GIN.raw.2017","GIN.raw.2018","GIN.raw.2019","GIN.raw.2020","GIN.raw.2021","GIN.raw.2022","GIN.raw.2023"
702,"SGP","Singapore",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
534,"SXM","Sint Maarten",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
703,"SVK","Slovakia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.1,29.3,25.8,24.7,26,27.2,27.3,26.5,26.1,28.1,26.1,26.5,25.2,23.2,25,23.2,24.2,24.1,-9999,-9999
705,"SVN","Slovenia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.8,24.6,24.4,24.4,23.7,24.8,24.9,24.9,25.6,26.2,25.7,25.4,24.8,24.2,24.6,24.4,24,24.3,-9999,-9999
90,"SLB","Solomon Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,46.1,-9999,-9999,-9999,-9999,-9999,-9999,37.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
706,"SOM","Somalia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
710,"ZAF","South Africa",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,59.3,-9999,-9999,-9999,-9999,-9999,-9999,57.8,-9999,-9999,-9999,-9999,64.8,-9999,-9999,63,-9999,63.4,-9999,-9999,-9999,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
410,"KOR","South Korea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.7,-9999,32.3,-9999,32,-9999,31.6,-9999,31.2,-9999,31.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
728,"SSD","South Sudan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,46.3,-9999,-9999,-9999,-9999,-9999,-9999,44.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
724,"ESP","Spain",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.5,-9999,-9999,-9999,-9999,34.4,-9999,-9999,-9999,-9999,32,-9999,-9999,35.7,35.1,35.7,36.5,35.3,34.6,33.8,34.1,-9999,-9999,31.8,33.3,32.4,33.5,34.1,34.2,34.9,35.2,35.7,35.4,36.2,36.1,36.2,35.8,34.7,34.7,34.3,34.9,33.9,-9999,-9999
144,"LKA","Sri Lanka",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.5,-9999,-9999,-9999,-9999,32.4,-9999,-9999,-9999,-9999,35.4,-9999,-9999,-9999,-9999,-9999,-9999,40.2,-9999,-9999,-9999,39.7,-9999,-9999,36.1,-9999,-9999,38.7,-9999,-9999,-9999,39.3,-9999,-9999,37.7,-9999,-9999,-9999,-9999
275,"PSE","State of Palestine",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34,34.7,34,35.6,-9999,34.5,35.3,34.4,-9999,-9999,-9999,-9999,33.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
729,"SDN","Sudan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,35.4,-9999,-9999,-9999,-9999,34.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
740,"SUR","Suriname",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.2,-9999
752,"SWE","Sweden",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.3,-9999,-9999,-9999,-9999,-9999,22.9,-9999,-9999,-9999,-9999,-9999,23.1,-9999,-9999,-9999,-9999,24.9,-9999,-9999,25.2,-9999,-9999,-9999,-9999,27,26.5,26.2,25.3,26.1,26.8,26.4,27.1,28.1,27.3,27.7,27.6,27.6,28.8,28.4,29.2,29.6,28.8,30,29.3,28.9,29.8,-9999,-9999
756,"CHE","Switzerland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.4,-9999,31.7,-9999,-9999,-9999,33.9,34.3,33.8,32.9,32.6,31.7,31.6,32.5,32.5,32.3,33,32.7,33.1,34,33.7,-9999,-9999,-9999
760,"SYR","Syria",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,35.2,-9999,-9999,-9999,-9999,-9999,-9999,37.5,-9999,-9999,40.1,-9999,-9999,40.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.6,-9999
158,"TWN","Taiwan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
762,"TJK","Tajikistan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.5,-9999,-9999,-9999,32.7,33.6,-9999,-9999,32.2,-9999,30.8,-9999,-9999,-9999,-9999,-9999,34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
834,"TZA","Tanzania",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,35.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.3,-9999,-9999,-9999,-9999,-9999,-9999,40.3,-9999,-9999,-9999,37.8,-9999,-9999,-9999,-9999,-9999,-9999,40.5,-9999,-9999,-9999,-9999,-9999
764,"THA","Thailand",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,45.2,-9999,-9999,-9999,-9999,-9999,-9999,43.8,-9999,45.3,-9999,47.9,-9999,43.5,-9999,42.9,-9999,41.5,43.1,42.8,-9999,41.9,-9999,42.5,-9999,41.8,39.8,40.3,39.6,39.4,37.5,39.3,37.8,37,36,36.9,36.4,36.4,34.9,35,34.9,-9999,-9999
626,"TLS","Timor-Leste",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,35.9,-9999,-9999,-9999,-9999,-9999,27.8,-9999,-9999,-9999,-9999,-9999,-9999,28.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
768,"TGO","Togo",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.2,-9999,-9999,-9999,-9999,46,-9999,-9999,-9999,43.1,-9999,-9999,42.5,-9999,-9999,37.9,-9999,-9999
776,"TON","Tonga",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.5,-9999,-9999,-9999,-9999,-9999,33.5,-9999,-9999,-9999,-9999,-9999,27.1,-9999,-9999
780,"TTO","Trinidad and Tobago",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.6,-9999,-9999,-9999,40.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
788,"TUN","Tunisia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.4,-9999,-9999,-9999,-9999,40.2,-9999,-9999,-9999,-9999,41.7,-9999,-9999,-9999,-9999,40.8,-9999,-9999,-9999,-9999,37.7,-9999,-9999,-9999,-9999,35.8,-9999,-9999,-9999,-9999,32.8,-9999,-9999,-9999,-9999,-9999,33.7,-9999,-9999
792,"TUR","Turkiye",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.5,42.4,43.8,43,44.4,-9999,-9999
795,"TKM","Turkmenistan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
796,"TCA","Turks and Caicos Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
798,"TUV","Tuvalu",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
800,"UGA","Uganda",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44.4,-9999,-9999,41.4,-9999,-9999,-9999,39,-9999,-9999,43,-9999,-9999,45.2,-9999,-9999,42.9,-9999,-9999,-9999,44.2,-9999,-9999,41,-9999,-9999,-9999,42.8,-9999,-9999,42.7,-9999,-9999,-9999,-9999
804,"UKR","Ukraine",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.7,28.9,-9999,39.3,35.2,-9999,-9999,-9999,-9999,-9999,29,28.7,28.9,29,29.8,27,26.6,25.3,24.8,24.6,24.7,24.6,24,25.5,25,26,26.1,26.6,25.6,-9999,-9999,-9999
784,"ARE","United Arab Emirates",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.5,-9999,-9999,-9999,-9999,26,-9999,-9999,-9999,-9999,-9999
826,"GBR","United Kingdom",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.8,27.9,28,29.3,28.8,28.8,29,27.9,27.6,27.1,27.2,27.4,28.5,29.7,29.9,29.8,29.2,30.4,31.9,33.9,34.3,33.4,35.7,35,35,35.1,36,35.5,35.3,35.7,36.6,36.8,38.8,37.1,35.1,34.9,34.8,35.5,35.9,34.4,35.4,35.1,33.7,33.2,33.1,32.7,33.1,33.3,33.1,32.6,33.7,32.8,32.6,32.4,-9999,-9999
840,"USA","United States of America",-9999,-9999,-9999,37.6,38.1,37.5,37.8,36.9,36.3,36,36.6,36.9,36.7,36.1,35.5,35.7,35.6,35.5,34.8,34.8,34.7,35.5,36.7,37.3,37.3,37.6,37.6,37.2,37.7,38.2,38.3,38,38.4,40.4,40,39.9,40.3,40.5,40,40,40.1,40.6,40.4,40.8,40.3,41,41.4,40.8,40.8,40.6,40,40.9,40.9,40.7,41.5,41.2,41.1,41.2,41.4,41.5,39.7,39.8,-9999,-9999
858,"URY","Uruguay",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.4,-9999,-9999,41.5,-9999,-9999,40.9,40.8,41.5,42.5,-9999,42.9,45,45.5,45,45.9,44.7,45.9,46.4,45.1,45.5,44.5,42.2,39.9,40.5,40.1,40.1,39.7,39.5,39.7,39.7,40.2,40.8,40.6,-9999
860,"UZB","Uzbekistan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44.7,-9999,36.1,-9999,33,35.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.2,-9999
548,"VUT","Vanuatu",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.3,-9999,-9999,-9999,-9999
862,"VEN","Venezuela",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,55.6,-9999,-9999,-9999,-9999,-9999,53.4,-9999,43.8,-9999,-9999,42.1,-9999,-9999,47.2,-9999,-9999,48.1,47.8,-9999,47.2,49,48.1,47.5,49.5,44.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,"VNM","Viet Nam",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,35.7,-9999,-9999,-9999,-9999,35.4,-9999,-9999,-9999,-9999,37,-9999,36.8,-9999,35.8,-9999,35.6,-9999,39.3,-9999,35.6,-9999,34.8,-9999,35.3,-9999,35.7,-9999,36.8,-9999,36.1,-9999
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,35,-9999,-9999,-9999,-9999,-9999,-9999,34.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
894,"ZMB","Zambia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60.5,-9999,52.6,-9999,-9999,48.3,-9999,49.1,-9999,-9999,-9999,42.1,-9999,54.3,-9999,54.6,-9999,-9999,-9999,52,-9999,-9999,-9999,-9999,55.9,-9999,-9999,-9999,-9999,-9999,-9999,51.5,-9999
716,"ZWE","Zimbabwe",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.2,-9999,-9999,-9999,-9999,-9999,44.3,-9999,50.3,-9999,-9999,-9999,-9999
